Data;Nível (m);Volume (hm³);Volume (%);Q Jusante (m³/s);Q Natural (m³/s);Chuva (mm)
10/06/2011;639,53;83,57172374;94,08975558;19,32;28,21127454;27,7
09/06/2011;639,46;82,80351762;93,22486584;17,69;26,54118638;0
08/06/2011;639,39;82,03877512;92,36387564;18,11;20,63158811;13,3
07/06/2011;639,37;81,8209099;92,11859071;18,51;19,76957793;0
06/06/2011;639,36;81,71208237;91,99606654;19,04;16,52003368;0
05/06/2011;639,38;81,92980746;92,24119371;18,57;18,57;0
04/06/2011;639,38;81,92980746;92,24119371;18,59;17,32880029;0
03/06/2011;639,39;82,03877512;92,36387564;19,62;17,09516322;0
02/06/2011;639,41;82,25692101;92,60947658;20,14;17,61190773;0
01/06/2011;639,43;82,47534819;92,8553942;21,03;18,49864545;0
31/05/2011;639,45;82,69405722;93,10162916;22,07;19,53537634;0
30/05/2011;639,47;82,9130487;93,34818211;22,08;19,54210044;1
29/05/2011;639,49;83,13232323;93,59505372;22,1;20,82981962;0
28/05/2011;639,5;83,24206681;93,71860923;22,22;19,6771738;0
27/05/2011;639,52;83,46176699;93,96596008;22,77;20,22388089;0
26/05/2011;639,54;83,68175169;94,21363124;23,45;18,34785569;0
25/05/2011;639,58;84,12257695;94,70993716;23,41;19,57469718;0
24/05/2011;639,61;84,45394712;95,08301237;23,43;20,86897839;0
23/05/2011;639,63;84,67521938;95,33213315;23,87;20,02222094;0
22/05/2011;639,66;85,0076675;95,70642197;24,6;19,45793175;0
21/05/2011;639,7;85,45194219;96,20661146;24,69;22,11393791;0
20/05/2011;639,72;85,67451396;96,45719529;24,67;20,79960272;0
19/05/2011;639,75;86,00891628;96,83368427;24,21;25,50097412;0
18/05/2011;639,74;85,89737612;96,70810607;23,45;27,31787392;12,5
17/05/2011;639,71;85,56319181;96,33186255;23,44;28,58541738;2,7
16/05/2011;639,67;85,11862775;95,83134728;23,53;22,2449018;5,3
15/05/2011;639,68;85,22966023;95,9563539;24,74;23,45406492;0
14/05/2011;639,69;85,34076503;96,08144194;27,88;24,01716513;2,6
13/05/2011;639,72;85,67451396;96,45719529;23,54;22,25070897;1,5
12/05/2011;639,73;85,7859087;96,58260977;23,49;20,90889375;0
11/05/2011;639,75;86,00891628;96,83368427;23,44;22,14818307;1,1
10/05/2011;639,76;86,12052927;96,95934446;23,54;22,24733937;0
09/05/2011;639,77;86,23221514;97,08508671;23,55;20,96214433;3,3
08/05/2011;639,79;86,45580587;97,33681775;23,54;20,94875939;0
07/05/2011;639,81;86,67968906;97,58887806;23,5;20,90536763;0,1
06/05/2011;639,83;86,9038653;97,8412683;23,47;20,87196906;0
05/05/2011;639,85;87,12833517;98,09398913;23,45;20,84856366;0
04/05/2011;639,87;87,35309927;98,34704122;23,54;22,23800268;0
03/05/2011;639,88;87,46559184;98,47369169;23,53;22,22714877;0
02/05/2011;639,89;87,57815819;98,60042523;22,71;22,71;6,4
01/05/2011;639,89;87,57815819;98,60042523;21,89;23,19285123;0
30/04/2011;639,88;87,46559184;98,47369169;22,6;22,6;0
29/04/2011;639,88;87,46559184;98,47369169;25,19;23,88714877;0,2
28/04/2011;639,89;87,57815819;98,60042523;27,69;22,47003895;0,1
27/04/2011;639,93;88,02916282;99,10819166;26,91;24,29487385;0,2
26/04/2011;639,95;88,25510972;99,36257541;26,86;25,55114754;1,7
25/04/2011;639,96;88,36819457;99,48989271;25,9;27,20885246;0
24/04/2011;639,95;88,25510972;99,36257541;24,34;26,95512615;15,3
23/04/2011;639,93;88,02916282;99,10819166;24,41;24,41;0
22/04/2011;639,93;88,02916282;99,10819166;25,07;23,76286644;0
21/04/2011;639,94;88,14209916;99,23534175;25,66;23,04315495;1,5
20/04/2011;639,96;88,36819457;99,48989271;25,58;24,27028682;0,5
19/04/2011;639,97;88,48135379;99,61729373;25,64;23,01798801;0
18/04/2011;639,99;88,70789563;99,8723473;26,47;23,84453486;0
17/04/2011;640,01;88,93473582;100,1277368;28,12;24,17531268;0
16/04/2011;640,04;89,2755568;100,5114522;28,69;23,41826713;0
15/04/2011;640,08;89,73103452;101,0242547;29,38;24,09433163;0
14/04/2011;640,12;90,18771627;101,5384128;29,92;28,59639907;0
13/04/2011;640,13;90,30207539;101,6671647;30,2;31,52360093;20,5
12/04/2011;640,12;90,18771627;101,5384128;29,85;29,85;0,3
11/04/2011;640,12;90,18771627;101,5384128;29,7;33,66555987;2,2
10/04/2011;640,09;89,8450919;101,1526669;26,62;31,89521163;9,8
09/04/2011;640,05;89,38931361;100,6395261;28,2;26,88250185;0
08/04/2011;640,06;89,50314545;100,7676844;30,7;26,74228653;0
07/04/2011;640,09;89,8450919;101,1526669;32,44;28,47444013;0
06/04/2011;640,12;90,18771627;101,5384128;32,76;32,76;14,7
05/04/2011;640,12;90,18771627;101,5384128;35,98;35,98;1
04/04/2011;640,12;90,18771627;101,5384128;44,3;40,32657066;7,2
03/04/2011;640,15;90,53102056;101,9249241;31,04;40,29909771;47,1
02/04/2011;640,08;89,73103452;101,0242547;28,15;33,42173287;0
01/04/2011;640,04;89,2755568;100,5114522;28,03;29,34576218;0
31/03/2011;640,03;89,16187495;100,3834628;27,83;27,83;3,2
30/03/2011;640,03;89,16187495;100,3834628;27,91;26,59423782;3
29/03/2011;640,04;89,2755568;100,5114522;28,52;25,88587209;0
28/03/2011;640,06;89,50314545;100,7676844;29,93;27,29239504;0,6
27/03/2011;640,08;89,73103452;101,0242547;28,84;28,84;0
26/03/2011;640,08;89,73103452;101,0242547;28,89;28,89;0
25/03/2011;640,08;89,73103452;101,0242547;28,67;29,98923754;0
24/03/2011;640,07;89,6170524;100,8959272;33,87;31,23065395;17
23/03/2011;640,09;89,8450919;101,1526669;52,13;41,53767461;0
22/03/2011;640,17;90,76026881;102,1830247;55,59;54,26201434;0,3
21/03/2011;640,18;90,87500677;102,3122031;43,38;53,97933073;7
20/03/2011;640,1;89,9592246;101,281164;37,27;39,91108884;6,7
19/03/2011;640,08;89,73103452;101,0242547;37,74;35,09891116;3,1
18/03/2011;640,1;89,9592246;101,281164;46,27;38,32576192;4,2
17/03/2011;640,16;90,64560677;102,0539317;52,39;49,73490735;0,6
16/03/2011;640,18;90,87500677;102,3122031;35,51;42,14115026;2
15/03/2011;640,13;90,30207539;101,6671647;29,59;34,8791608;2,3
14/03/2011;640,09;89,8450919;101,1526669;29,07;33,02771347;2,1
13/03/2011;640,06;89,50314545;100,7676844;28,48;28,48;16
12/03/2011;640,06;89,50314545;100,7676844;28,4;29,71749815;6
11/03/2011;640,05;89,38931361;100,6395261;28,53;25,89413443;0
10/03/2011;640,07;89,6170524;100,8959272;29,8;28,48076246;0
09/03/2011;640,08;89,73103452;101,0242547;33,42;30,77891116;6,1
08/03/2011;640,1;89,9592246;101,281164;36,58;33,93542046;1,5
07/03/2011;640,12;90,18771627;101,5384128;37,12;35,79639907;0,3
06/03/2011;640,13;90,30207539;101,6671647;34,29;39,5791608;4,3
05/03/2011;640,09;89,8450919;101,1526669;34,41;41,00184138;1
04/03/2011;640,04;89,2755568;100,5114522;61,47;58,83587209;5,5
03/03/2011;640,06;89,50314545;100,7676844;117,74;109,8167267;4,5
02/03/2011;640,12;90,18771627;101,5384128;177,19;162,5821109;34,2
01/03/2011;640,23;91,44983789;102,9593804;75,23;103,025948;30
28/02/2011;640,02;89,04826798;100,2555577;27,76;36,94007241;5,5
27/02/2011;639,95;88,25510972;99,36257541;27,8;22,55942237;0
26/02/2011;639,99;88,70789563;99,8723473;27,92;22,66560972;0
25/02/2011;640,03;89,16187495;100,3834628;28,44;24,49010991;4,7
24/02/2011;640,06;89,50314545;100,7676844;28,56;27,24163258;1,2
23/02/2011;640,07;89,6170524;100,8959272;29,03;26,39065395;1,8
22/02/2011;640,09;89,8450919;101,1526669;30,73;28,08716667;1,5
21/02/2011;640,11;90,0734327;101,4097459;36,74;30,11761492;35,5
20/02/2011;640,16;90,64560677;102,0539317;29,37;35,99238508;0
19/02/2011;640,11;90,0734327;101,4097459;46,77;34,83391161;28,2
18/02/2011;640,2;91,10471073;102,5708168;36,53;49,78794139;7,2
17/02/2011;640,1;89,9592246;101,281164;26,88;43,98498616;6,5
16/02/2011;639,97;88,48135379;99,61729373;26,64;37,09365284;12,8
15/02/2011;639,89;87,57815819;98,60042523;26,61;34,41431583;49,5
14/02/2011;639,83;86,9038653;97,8412683;26,57;29,16463237;0,5
13/02/2011;639,81;86,67968906;97,58887806;26,59;21,39733668;0
12/02/2011;639,85;87,12833517;98,09398913;27,22;22,01371511;3,7
11/02/2011;639,89;87,57815819;98,60042523;27,89;23,97631433;4,9
10/02/2011;639,92;87,91630063;98,98112504;27,87;21,33003282;0
09/02/2011;639,97;88,48135379;99,61729373;27,8;22,55252287;0
08/02/2011;640,01;88,93473582;100,1277368;27,67;23,72531268;24,5
07/02/2011;640,04;89,2755568;100,5114522;20,27;28,15158967;0,2
06/02/2011;639,98;88,59458745;99,74477857;25,48;25,48;0
05/02/2011;639,98;88,59458745;99,74477857;29,38;22,81417251;0
04/02/2011;640,03;89,16187495;100,3834628;29,78;28,46423782;1
03/02/2011;640,04;89,2755568;100,5114522;30;26,04750467;1,5
02/02/2011;640,07;89,6170524;100,8959272;30,44;31,75836742;8,1
01/02/2011;640,06;89,50314545;100,7676844;29,88;29,88;1,6
31/01/2011;640,06;89,50314545;100,7676844;30,31;25,0313062;0
30/01/2011;640,1;89,9592246;101,281164;31,26;28,61542046;0,4
29/01/2011;640,12;90,18771627;101,5384128;31,74;31,74;0
28/01/2011;640,12;90,18771627;101,5384128;30,98;34,94555987;0
27/01/2011;640,09;89,8450919;101,1526669;31,34;27,37444013;8,9
26/01/2011;640,12;90,18771627;101,5384128;31,68;31,68;0,8
25/01/2011;640,12;90,18771627;101,5384128;46,06;36,77638364;0
24/01/2011;640,19;90,98982072;102,4414671;41,07;47,70553927;35
23/01/2011;640,14;90,41651013;101,7960018;31,82;33,14447616;18,5
22/01/2011;640,13;90,30207539;101,6671647;35,84;34,51552384;35
21/01/2011;640,14;90,41651013;101,7960018;32,57;36,54080362;0
20/01/2011;640,11;90,0734327;101,4097459;31,67;31,67;12,7
19/01/2011;640,11;90,0734327;101,4097459;31,16;33,80283333;2,4
18/01/2011;640,09;89,8450919;101,1526669;31,03;32,35010851;9,7
17/01/2011;640,08;89,73103452;101,0242547;36,66;37,97923754;3,4
16/01/2011;640,07;89,6170524;100,8959272;53,69;49,72967362;0
15/01/2011;640,1;89,9592246;101,281164;72,52;68,55181953;13,6
14/01/2011;640,13;90,30207539;101,6671647;83,72;78,4168354;3,8
13/01/2011;640,17;90,76026881;102,1830247;89,17;87,84201434;11,7
12/01/2011;640,18;90,87500677;102,3122031;95,95;101,2566741;25,2
11/01/2011;640,14;90,41651013;101,7960018;86,12;83,46841854;41
10/01/2011;640,16;90,64560677;102,0539317;46,08;48,73158146;10,1
09/01/2011;640,14;90,41651013;101,7960018;69,75;63,11446073;6,4
08/01/2011;640,19;90,98982072;102,4414671;56,57;57,89886516;4,5
07/01/2011;640,18;90,87500677;102,3122031;46,85;48,17798566;15,3
06/01/2011;640,17;90,76026881;102,1830247;41,04;43,69333619;9,2
05/01/2011;640,15;90,53102056;101,9249241;32,88;56,60299503;12,6
04/01/2011;639,97;88,48135379;99,61729373;28,25;56,86617489;37,1
03/01/2011;639,75;86,00891628;96,83368427;27,77;34,21645937;3,1
02/01/2011;639,7;85,45194219;96,20661146;27,71;25,13393791;7
01/01/2011;639,72;85,67451396;96,45719529;27,77;23,89960272;1
31/12/2010;639,75;86,00891628;96,83368427;27,73;26,43818307;0,8
30/12/2010;639,76;86,12052927;96,95934446;27,76;26,46733937;1
29/12/2010;639,77;86,23221514;97,08508671;27,74;29,03266063;0
28/12/2010;639,76;86,12052927;96,95934446;27,79;44,51812362;1,6
27/12/2010;639,63;84,67521938;95,33213315;27,89;54,61592571;48,6
26/12/2010;639,42;82,3660994;92,73239577;26,96;38,30352109;0
25/12/2010;639,33;81,38601918;91,62896623;27,8;30,31188292;0
24/12/2010;639,31;81,1689925;91,38462536;27,83;37,84538519;5,2
23/12/2010;639,23;80,30366322;90,4103889;22,97;37,8973866;41,7
22/12/2010;639,11;79,01393701;88,95834247;17,46;29,81270686;8,8
21/12/2010;639,01;77,94666314;87,7567454;16,72;25,32044231;1
20/12/2010;638,94;77,20358493;86,92014608;16,68;27,68203009;0,1
19/12/2010;638,85;76,25300953;85,84993473;12,53;34,34847288;0,8
18/12/2010;638,67;74,36789347;83,72756485;18,91;54,73583672;14,4
17/12/2010;638,37;71,27254118;80,24264283;18,63;67,69420459;23,2
16/12/2010;637,95;67,0333939;75,46997197;13,9;68,4865109;12,1
15/12/2010;637,47;62,31711936;70,16012434;14,96;65,86658113;30
14/12/2010;637,01;57,91879075;65,20823816;16,36;57,43489306;29
13/12/2010;636,63;54,36991999;61,21271949;16,95;31,86972085;5,4
12/12/2010;636,49;53,08085611;59,76141874;16,79;29,48978479;14,6
11/12/2010;636,37;51,9835947;58,52606002;16,74;26,21212478;0
10/12/2010;636,28;51,16520312;57,60466867;16,93;22,17302243;0
09/12/2010;636,23;50,71220598;57,09465896;16,94;22,16939157;0
08/12/2010;636,18;50,26038655;56,58597519;16,86;22,07586554;0,8
07/12/2010;636,13;49,80973577;56,07860714;13,75;27,24870037;2,3
06/12/2010;636;48,64344806;54,76553472;15,11;28,51981364;16,4
05/12/2010;635,87;47,48484016;53,46110867;16,81;30,1327668;1,5
04/12/2010;635,74;46,33375311;52,16515;16,79;34,08379572;22
03/12/2010;635,57;44,83956916;50,48291352;19,25;37,40682455;10,9
02/12/2010;635,39;43,27081952;48,71672678;19,49;37,49294752;0
01/12/2010;635,21;41,71536485;46,96550827;19,94;39,76872474;31,1
30/11/2010;635,01;40,00216303;45,03668913;20,99;22,9630117;0
29/11/2010;634,99;39,83169482;44,84476642;21,43;17,48220376;0
28/11/2010;635,03;40,17278442;45,2287843;20,81;17,84448449;0
27/11/2010;635,06;40,42900496;45,51725182;20,8;22,77745633;0,5
26/11/2010;635,04;40,25815273;45,32489676;20,82;28,71206346;20,9
25/11/2010;634,96;39,57627845;44,55720427;21,71;29,57396463;0,8
24/11/2010;634,88;38,8968319;43,79224507;21,72;23,68165074;11,8
23/11/2010;634,86;38,72734528;43,60142747;21,84;27,71464185;28,9
22/11/2010;634,8;38,21977622;43,02997763;22,23;22,23;0
21/11/2010;634,8;38,21977622;43,02997763;20,72;14,84535815;0
20/11/2010;634,86;38,72734528;43,60142747;21,04;16,13262827;0
19/11/2010;634,91;39,1513422;44,07878709;22,94;17,03679384;0
18/11/2010;634,97;39,66137921;44,6530155;22,9;19,94246982;0,9
17/11/2010;635;39,91690982;44,94070626;22,86;24,83212777;13,4
16/11/2010;634,98;39,74651798;44,74886952;22;21,01415689;3,1
15/11/2010;634,99;39,83169482;44,84476642;22,08;17,14414458;0
14/11/2010;635,04;40,25815273;45,32489676;22,18;18,22329779;0
13/11/2010;635,08;40,6000118;45,70978096;22,25;21,25970391;0
12/11/2010;635,09;40,68557338;45,80611101;22,84;31,73656907;0
11/11/2010;635;39,91690982;44,94070626;23,19;25,16212777;0,3
10/11/2010;634,98;39,74651798;44,74886952;23,93;18,99636065;15,7
09/11/2010;635,03;40,17278442;45,2287843;23,55;17,61494252;0
08/11/2010;635,09;40,68557338;45,80611101;23,92;17,96874669;0
07/11/2010;635,15;41,19976167;46,38501316;23,36;20,37824357;6,3
06/11/2010;635,18;41,45738543;46,6750605;23,34;19,35791735;5,6
05/11/2010;635,22;41,80143737;47,06241356;24,36;16,37366609;0
04/11/2010;635,3;42,49145662;47,83927611;25,23;16,20959607;0
03/11/2010;635,39;43,27081952;48,71672678;25,55;17,49958697;0
02/11/2010;635,47;43,9663752;49,49982256;25,46;18,3906186;0,1
01/11/2010;635,54;44,57716975;50,18748949;26,16;19,06673291;0,3
31/10/2010;635,61;45,19002803;50,87747987;24,54;20,47586998;0
30/10/2010;635,65;45,54116886;51,272814;25,53;21,4579234;13,5
29/10/2010;635,69;45,89299628;51,66892113;26,07;17,901793;0
28/10/2010;635,77;46,59872937;52,46347521;26,02;19,87258679;0
27/10/2010;635,83;47,12986587;53,06145861;26,08;24,02677741;6
26/10/2010;635,85;47,3072643;53,26118376;26,05;26,05;9,7
25/10/2010;635,85;47,3072643;53,26118376;26,03;20,88794451;0
24/10/2010;635,9;47,75153789;53,761372;25,42;17,16575342;0
23/10/2010;635,98;48,4647048;54,56429549;25,52;18,27002412;0,7
22/10/2010;636,05;49,09110272;55,26952956;26,02;17,7024878;0
21/10/2010;636,13;49,80973577;56,07860714;25,95;18,64400683;0
20/10/2010;636,2;50,44097358;56,78929024;25,84;21,65322539;0
19/10/2010;636,24;50,80271091;57,1965545;25,68;28,82089713;5,1
18/10/2010;636,21;50,53133739;56,89102691;25,8;31,02396858;28
17/10/2010;636,16;50,07998651;56,38287065;25,04;19,81603142;6,2
16/10/2010;636,21;50,53133739;56,89102691;24,92;20,73104615;31,8
15/10/2010;636,25;50,89326301;57,29850316;25,66;25,66;7,9
14/10/2010;636,25;50,89326301;57,29850316;25,66;17,25578684;0
13/10/2010;636,33;51,61938702;58,11601449;25,57;18,187263;0
12/10/2010;636,4;52,2572555;58,83416277;24,94;18,59013027;0
11/10/2010;636,46;52,80588425;59,45183992;25,48;21,23547406;0
10/10/2010;636,5;53,17261129;59,86472189;24,97;20,7163878;2,3
09/10/2010;636,54;53,54012338;60,27848771;24,88;21,68379567;1
08/10/2010;636,57;53,81627543;60,58939525;25,42;23,28632966;15,9
07/10/2010;636,59;54,00062455;60,79694588;25,43;22,22517655;0,1
06/10/2010;636,62;54,2775213;61,10869184;25,51;19,08472519;1
05/10/2010;636,68;54,83266504;61,73370394;25,5;24,42708523;0,5
04/10/2010;636,69;54,92536488;61,83807064;26,29;30,57816438;6,1
03/10/2010;636,65;54,55486748;61,42094379;27,19;20,75425369;5,3
02/10/2010;636,71;55,11091596;62,0469745;27,33;20,87317454;7
01/10/2010;636,77;55,66878568;62,67505567;27,46;20,98191384;0,4
30/09/2010;636,83;56,22849232;63,30520494;26,21;21,87937468;0,6
29/09/2010;636,87;56,60265835;63,72646214;24,46;34,19051181;1,9
28/09/2010;636,78;55,76194213;62,77993645;24,62;41,80079663;34,7
27/09/2010;636,62;54,2775213;61,10869184;24,66;33,19469812;6,1
26/09/2010;636,54;53,54012338;60,27848771;23,95;27,14106308;22,3
25/09/2010;636,51;53,26441553;59,96808028;23,87;17,48273259;2,9
24/09/2010;636,57;53,81627543;60,58939525;24,58;17,10206877;0,6
23/09/2010;636,64;54,46236869;61,31680345;24,58;17,07366593;0
22/09/2010;636,71;55,11091596;62,0469745;24,53;18,07317454;0
21/09/2010;636,77;55,66878568;62,67505567;24,48;18,00191384;1,7
20/09/2010;636,83;56,22849232;63,30520494;24,43;19,015223;2,6
19/09/2010;636,88;56,69632905;63,8319219;23,87;18,44022737;1,4
18/09/2010;636,93;57,16546141;64,36009754;23,87;17,33433054;1,1
17/09/2010;636,99;57,73014325;64,99584817;24,55;16,89732637;0,4
16/09/2010;637,06;58,39133425;65,74025426;24,89;17,20719276;1,1
15/09/2010;637,13;59,0551288;66,48759156;25,56;16,74238005;0,1
14/09/2010;637,21;59,81697116;67,34531662;25,47;16,61221341;0
13/09/2010;637,29;60,58228392;68,20694885;25,47;17,6861484;2,2
12/09/2010;637,36;61,2548087;68,96411514;24,92;17,10477643;0
11/09/2010;637,43;61,93004402;69,72433311;25,01;18,28604821;0
10/09/2010;637,49;62,51099345;70,37839872;25,49;20,99435259;0
09/09/2010;637,53;62,89941739;70,81570827;25,43;24,30445381;0
08/09/2010;637,54;62,99666458;70,92519464;25,42;20,91125254;4,1
07/09/2010;637,58;63,38622036;71,36377849;24,96;19,30923637;3
06/09/2010;637,63;63,87444634;71,9134508;25,46;17,52106047;0,5
05/09/2010;637,7;64,56037071;72,68570311;24,94;16,968283;0,5
04/09/2010;637,77;65,24912706;73,46114382;24,89;16,88521589;0
03/09/2010;637,84;65,94074041;74,23980109;27,68;17,33907999;0
02/09/2010;637,93;66,8341959;75,24570363;28,44;16,88466814;0
01/09/2010;638,03;67,83257657;76,36973684;28,32;17,86064806;0
31/08/2010;638,12;68,73626458;77,38715972;28,24;17,72358978;0
30/08/2010;638,21;69,64488242;78,41013289;28,44;17,86591468;0
29/08/2010;638,3;70,55848339;79,43871634;28,36;17,72762253;0
28/08/2010;638,39;71,47712081;80,4729701;28,23;17,53871306;0
27/08/2010;638,48;72,400848;81,51295422;28,19;18,63667971;0
26/08/2010;638,56;73,22625487;82,44224379;28,28;17,47575441;0
25/08/2010;638,65;74,15974169;83,49321585;28,2;18,54529216;0
24/08/2010;638,73;74,99390845;84,43236779;28,09;18,38690195;0
23/08/2010;638,81;75,83225612;85,37622684;28,08;18,32807731;0
22/08/2010;638,89;76,67482224;86,32483525;28,13;19,55667459;0
21/08/2010;638,96;77,41555755;87,15879681;27,98;18,13535975;0,3
20/08/2010;639,04;78,26613447;88,11642423;27,88;19,22487799;0
19/08/2010;639,11;79,01393701;88,95834247;28,07;19,37624831;0
18/08/2010;639,18;79,76507716;89,80401837;27,93;19,19732717;0
17/08/2010;639,25;80,51958009;90,65348028;27,82;20,30365273;0
16/08/2010;639,31;81,1689925;91,38462536;27,88;20,33465965;2,2
15/08/2010;639,37;81,8209099;92,11859071;27,81;18,97021377;0
14/08/2010;639,44;82,58466743;92,97847197;27,74;20,13121092;0
13/08/2010;639,5;83,24206681;93,71860923;27,63;19,99163582;0
12/08/2010;639,56;83,90202148;94,46162338;27,79;21,40197174;0,3
11/08/2010;639,61;84,45394712;95,08301237;27,74;22,61462635;0,9
10/08/2010;639,65;84,8967794;95,5815779;27,61;22,4712775;1,1
09/08/2010;639,69;85,34076503;96,08144194;27,69;21,24774197;0
08/08/2010;639,74;85,89737612;96,70810607;27,62;22,45104316;0
07/08/2010;639,78;86,34397399;97,21091112;27,72;25,13045273;2,3
06/08/2010;639,8;86,56771087;97,46280671;27,62;27,62;1,6
05/08/2010;639,8;86,56771087;97,46280671;27,81;31,69305242;3
04/08/2010;639,77;86,23221514;97,08508671;27,68;31,55545168;9,5
03/08/2010;639,74;85,89737612;96,70810607;27,64;34,08225803;12,1
02/08/2010;639,69;85,34076503;96,08144194;27,72;26,43322722;15
01/08/2010;639,7;85,45194219;96,20661146;27,65;19,91172369;0
31/07/2010;639,76;86,12052927;96,95934446;27,7;21,22824309;0
30/07/2010;639,81;86,67968906;97,58887806;23,12;20,52536763;0
29/07/2010;639,83;86,9038653;97,8412683;27,69;22,49053272;0
28/07/2010;639,87;87,35309927;98,34704122;26,62;22,71144546;0,2
27/07/2010;639,9;87,69079839;98,72724191;27,69;21,15861879;0,7
26/07/2010;639,95;88,25510972;99,36257541;27,63;22,38942237;0,1
25/07/2010;639,99;88,70789563;99,8723473;27,67;23,73050521;0,3
24/07/2010;640,02;89,04826798;100,2555577;28,18;21,596847;1,2
23/07/2010;640,07;89,6170524;100,8959272;16,56;19,19586557;0
22/07/2010;640,05;89,38931361;100,6395261;18,59;21,22239193;0
21/07/2010;640,03;89,16187495;100,3834628;26,99;24,35760807;0,2
20/07/2010;640,05;89,38931361;100,6395261;27,5;26,18250185;0
19/07/2010;640,06;89,50314545;100,7676844;31,83;30,51163258;0
18/07/2010;640,07;89,6170524;100,8959272;57,93;51,32509408;1,3
17/07/2010;640,12;90,18771627;101,5384128;42,46;62,2095657;13,7
16/07/2010;639,97;88,48135379;99,61729373;26,75;59,23657217;26,7
15/07/2010;639,72;85,67451396;96,45719529;25,31;45,82495928;21,9
14/07/2010;639,56;83,90202148;94,46162338;24,52;33,42854456;34,8
13/07/2010;639,49;83,13232323;93,59505372;23,55;32,41833128;2,7
12/07/2010;639,42;82,3660994;92,73239577;23,51;20,98027743;0
11/07/2010;639,44;82,58466743;92,97847197;24,02;21,48701174;1,5
10/07/2010;639,46;82,80351762;93,22486584;24,05;20,24437955;1
09/07/2010;639,49;83,13232323;93,59505372;23,5;20,95881771;0
08/07/2010;639,51;83,35188138;93,84224466;23,42;20,87552819;0
07/07/2010;639,53;83,57172374;94,08975558;23,51;19,68710954;0
06/07/2010;639,56;83,90202148;94,46162338;23,46;20,90727456;0
05/07/2010;639,58;84,12257695;94,70993716;23,62;21,06396122;0
04/07/2010;639,6;84,3434187;94,95857325;24,17;21,61064102;0
03/07/2010;639,62;84,56454732;95,20753231;24,13;21,56731402;0
02/07/2010;639,64;84,78596339;95,45681499;23,81;21,24398023;0
01/07/2010;639,66;85,0076675;95,70642197;23,89;21,3206396;0
30/06/2010;639,68;85,22966023;95,9563539;24,7;22,12729215;0
29/06/2010;639,7;85,45194219;96,20661146;24,6;22,02393791;0
28/06/2010;639,72;85,67451396;96,45719529;24,6;20,72960272;0
27/06/2010;639,75;86,00891628;96,83368427;24,64;23,34818307;0
26/06/2010;639,76;86,12052927;96,95934446;24,59;22,00383421;0
25/06/2010;639,78;86,34397399;97,21091112;24,57;23,27564949;0
24/06/2010;639,79;86,45580587;97,33681775;24,54;24,54;0
23/06/2010;639,79;86,45580587;97,33681775;24,29;24,29;6,5
22/06/2010;639,79;86,45580587;97,33681775;24,32;24,32;1,9
21/06/2010;639,79;86,45580587;97,33681775;24,39;23,09480324;0
20/06/2010;639,8;86,56771087;97,46280671;24,36;21,76706436;0
19/06/2010;639,82;86,79174051;97,7150319;24,38;23,08225942;0
18/06/2010;639,83;86,9038653;97,8412683;24,42;21,82196906;0
17/06/2010;639,85;87,12833517;98,09398913;24,35;23,04970793;0
16/06/2010;639,86;87,24068041;98,22047373;24,41;23,10885573;0
15/06/2010;639,87;87,35309927;98,34704122;24,86;23,55800268;0
14/06/2010;639,88;87,46559184;98,47369169;25,54;24,23714877;0
13/06/2010;639,89;87,57815819;98,60042523;25,62;26,92285123;0,2
12/06/2010;639,88;87,46559184;98,47369169;25,51;24,20714877;4,5
11/06/2010;639,89;87,57815819;98,60042523;25,36;25,36;0
10/06/2010;639,89;87,57815819;98,60042523;21,28;23,88484855;0
09/06/2010;639,87;87,35309927;98,34704122;27,26;23,35144546;0
08/06/2010;639,9;87,69079839;98,72724191;27,03;24,42002033;0
07/06/2010;639,92;87,91630063;98,98112504;27,77;23,84859846;0
06/06/2010;639,95;88,25510972;99,36257541;27,65;26,34114754;0,1
05/06/2010;639,96;88,36819457;99,48989271;27,69;27,69;11,5
04/06/2010;639,96;88,36819457;99,48989271;27,58;26,27028682;0
03/06/2010;639,97;88,48135379;99,61729373;27,65;26,33942522;0
02/06/2010;639,98;88,59458745;99,74477857;27,73;29,04057478;3,1
01/06/2010;639,97;88,48135379;99,61729373;27,62;26,30942522;1,6
31/05/2010;639,98;88,59458745;99,74477857;27,63;25,00626229;0
30/05/2010;640;88,82127839;100;27,56;26,24683536;0,2
29/05/2010;640,01;88,93473582;100,1277368;27,64;28,95316464;0
28/05/2010;640;88,82127839;100;27,58;32,82402567;2,2
27/05/2010;639,96;88,36819457;99,48989271;27,56;28,86885246;1,9
26/05/2010;639,95;88,25510972;99,36257541;27,7;26,39114754;0
25/05/2010;639,96;88,36819457;99,48989271;27,59;27,59;5
24/05/2010;639,96;88,36819457;99,48989271;27,59;27,59;2,4
23/05/2010;639,96;88,36819457;99,48989271;27,56;27,56;1
22/05/2010;639,96;88,36819457;99,48989271;27,49;26,18028682;0
21/05/2010;639,97;88,48135379;99,61729373;27,7;26,38942522;0,2
20/05/2010;639,98;88,59458745;99,74477857;27,65;26,33856279;0
19/05/2010;639,99;88,70789563;99,8723473;27,67;26,3576995;3,6
18/05/2010;640;88,82127839;100;27,62;27,62;0
17/05/2010;640;88,82127839;100;27,62;26,30683536;0
16/05/2010;640,01;88,93473582;100,1277368;27,84;25,21107486;0
