Data,Volume (hm³),Volume (%),Chuva (mm),Vazão natural (m³/s),Vazão a jusante (m³/s)
2000-01-01,196.02547,50.85189,,7.587,8.34
2000-01-02,198.19305,51.41419,,22.895,8.34
2000-01-03,200.45396,52.0007,,22.542,6.7
2000-01-04,203.08383,52.68293,,31.195,5.31
2000-01-05,206.31772,53.52185,,39.256,0.2
2000-01-06,208.82865,54.17322,,34.445,0.2
2000-01-07,211.87585,54.96371,,37.889,0.2
2000-01-08,213.1527,55.29494,,20.502,0.2
2000-01-09,214.22927,55.57422,,19.427,0.59
2000-01-10,214.94521,55.75995,,15.686,0.59
2000-01-11,215.05117,55.78744,,8.806,0.59
2000-01-12,215.177,55.82008,,8.763,0.59
2000-01-13,218.3016,56.63064,,41.927,0.59
2000-01-14,222.40753,57.69578,,50.019,1.42
2000-01-15,227.1393,58.92327,,58.176,0.59
2000-01-16,231.61474,60.08427,,41.499,0.59
2000-01-17,234.52968,60.84045,,32.301,1.11
2000-01-18,236.41958,61.33071,,26.094,1.42
2000-01-19,237.22122,61.53867,,11.695,1.03
2000-01-20,239.50687,62.1316,,14.337,4.04
2000-01-21,240.52352,62.39534,,14.657,0.32
2000-01-22,241.16182,62.56092,,14.243,2.37
2000-01-23,241.47836,62.64304,,10.377,1.54
2000-01-24,241.49312,62.64687,,7.185,1.53
2000-01-25,241.14193,62.55576,,2.451,0.64
2000-01-26,241.04978,62.53186,,3.292,0.2
2000-01-27,244.07374,63.31632,,23.64,0.2
2000-01-28,245.94316,63.80127,,22.783,0.2
2000-01-29,246.44762,63.93214,,10.315,0.2
2000-01-30,247.01204,64.07855,,11.671,0.2
2000-01-31,247.03852,64.08542,,5.554,0.2
2000-02-01,248.60671,64.49224,,19.316,0.59
2000-02-02,250.14003,64.89,,16.307,0.59
2000-02-03,251.3526,65.20456,,15.916,0.59
2000-02-04,252.38557,65.47253,,17.069,0.59
2000-02-05,253.4951,65.76036,,16.828,0.59
2000-02-06,254.86503,66.11574,,20.152,0.59
2000-02-07,255.68524,66.32851,,13.842,0.59
2000-02-08,256.24168,66.47286,,10.879,0.59
2000-02-09,256.30625,66.48961,,5.056,0.59
2000-02-10,256.69713,66.59101,,0.001,0.59
2000-02-11,262.22515,68.02506,,60.006,0.59
2000-02-12,267.38672,69.36405,,58.567,0.59
2000-02-13,271.05152,70.31475,,43.678,2.19
2000-02-14,273.91327,71.05713,,38.959,5.43
2000-02-15,275.26745,71.40842,,25.396,6.94
2000-02-16,276.88324,71.82758,,26.698,6.85
2000-02-17,281.01271,72.89883,,8.415,6.54
2000-02-18,288.81105,74.92183,,68.878,6.67
2000-02-19,292.05953,75.76454,,35.646,6.62
2000-02-20,293.64762,76.17651,,22.981,6.31
2000-02-21,294.28367,76.34151,,13.003,5.84
2000-02-22,295.19691,76.57842,,17.016,5.38
2000-02-23,295.9796,76.78146,,15.611,5.05
2000-02-24,297.24633,77.11007,,19.491,2.95
2000-02-25,298.84722,77.52536,,23.059,1.64
2000-02-26,299.54696,77.70688,,14.087,1.69
2000-02-27,300.09975,77.85029,,11.574,1.93
2000-02-28,300.75294,78.01973,,13.055,1.92
2000-02-29,301.12984,78.11751,,10.167,1.78
2000-03-01,301.64955,78.25233,,12.485,1.68
2000-03-02,301.74988,78.27835,,7.461,1.67
2000-03-03,301.71533,78.26939,,6.29,1.67
2000-03-04,301.5946,78.23807,,5.513,1.66
2000-03-05,301.13743,78.11948,,1.339,1.65
2000-03-06,300.9666,78.07516,,3.523,0.43
2000-03-07,300.81167,78.03497,,0.077,0.42
2000-03-08,303.22525,78.66109,,2.655,0.42
2000-03-09,305.82669,79.33594,,23.029,0.42
2000-03-10,306.33483,79.46776,,7.201,0.42
2000-03-11,306.61409,79.5402,,6.362,0.42
2000-03-12,306.65092,79.54976,,3.776,0.42
2000-03-13,306.69024,79.55996,,4.895,0.42
2000-03-14,306.31437,79.46245,,0.52,0.42
2000-03-15,306.08704,79.40348,,2.519,0.42
2000-03-16,305.09046,79.14495,,-6.284,0.41
2000-03-17,304.43538,78.97501,,-2.152,0.41
2000-03-18,304.55361,79.00569,,6.818,0.42
2000-03-19,306.66259,79.55278,,-21.901,0.42
2000-03-20,309.73408,80.34957,,12.53,0.42
2000-03-21,311.33682,80.76535,,16.28,0.42
2000-03-22,311.92003,80.91664,,8.17,0.42
2000-03-23,312.57283,81.08599,,10.636,0.42
2000-03-24,311.90721,80.91332,,-4.374,0.42
2000-03-25,313.58256,81.34793,,22.081,0.42
2000-03-26,314.91291,81.69304,,15.198,0.42
2000-03-27,315.07825,81.73593,,4.244,0.42
2000-03-28,315.50603,81.8469,,8.361,0.42
2000-03-29,316.31765,82.05745,,-4.626,0.42
2000-03-30,324.13684,84.08586,,5.43,0.42
2000-03-31,329.35197,85.43874,,48.74,0.42
2000-04-01,331.13189,85.90048,,18.231,0.42
2000-04-02,332.45207,86.24295,,11.32,0.42
2000-04-03,334.28532,86.71853,,14.798,0.26
2000-04-04,335.21616,86.96,,9.034,0.26
2000-04-05,335.34412,86.9932,,2.211,0.26
2000-04-06,335.70858,87.08774,,5.938,0.26
2000-04-07,335.73654,87.095,,1.844,0.26
2000-04-08,335.19131,86.95355,,-3.221,0.46
2000-04-09,334.5315,86.78239,,-4.607,0.46
2000-04-10,334.15946,86.68588,,-1.266,0.26
2000-04-11,334.32326,86.72837,,5.706,0.26
2000-04-12,333.9214,86.62412,,-0.411,0.26
2000-04-13,333.63123,86.54885,,0.942,0.26
2000-04-14,333.0599,86.40063,,-1.683,3.46
2000-04-15,332.52042,86.26069,,-1.104,0.46
2000-04-16,332.46634,86.24666,,4.014,0.46
2000-04-17,332.18886,86.17468,,1.728,0.46
2000-04-18,331.34937,85.9569,,-4.456,3.46
2000-04-19,331.35301,85.95784,,5.252,2.22
2000-04-20,331.07329,85.88528,,2.463,2.22
2000-04-21,330.794,85.81283,,2.848,2.22
2000-04-22,330.25963,85.6742,,-0.285,2.22
2000-04-23,329.33911,85.43541,,-5.574,2.22
2000-04-24,328.7853,85.29174,,-1.33,2.22
2000-04-25,328.54434,85.22923,,3.421,2.22
2000-04-26,327.95783,85.07708,,-0.828,2.22
2000-04-27,327.01581,84.83271,,-4.943,2.22
2000-04-28,326.38208,84.66831,,-1.095,2.22
2000-04-29,325.85372,84.53125,,0.715,2.22
2000-04-30,325.1366,84.34521,,-2.19,2.22
2000-05-01,324.47394,84.17331,,-1.14,2.22
2000-05-02,323.72636,83.97938,,-2.023,2.22
2000-05-03,322.71022,83.71577,,-5.341,2.22
2000-05-04,321.88015,83.50044,,-2.887,2.22
2000-05-05,322.21334,83.58688,,10.866,2.22
2000-05-06,321.6902,83.45117,,1.795,1.1
2000-05-07,321.71679,83.45806,,7.958,1.1
2000-05-08,321.2295,83.33165,,1.21,1.1
2000-05-09,320.69689,83.19349,,1.086,1.1
2000-05-10,320.04368,83.02404,,-0.46,1.1
2000-05-11,319.42755,82.8642,,-0.391,1.1
2000-05-12,318.46376,82.61418,,-5.615,1.1
2000-05-13,318.20092,82.546,,4.118,1.1
2000-05-14,317.38057,82.33318,,-2.265,1.1
2000-05-15,316.90226,82.20911,,1.684,1.1
2000-05-16,316.12383,82.00717,,-1.33,1.1
2000-05-17,315.39366,81.81775,,-0.601,1.09
2000-05-18,314.45019,81.573,,-3.25,1.1
2000-05-19,313.50579,81.32801,,-3.771,1.1
2000-05-20,312.90641,81.17252,,-1.627,1.1
2000-05-21,312.0114,80.94035,,-4.199,1.1
2000-05-22,311.62837,80.84098,,2.947,1.1
2000-05-23,310.99216,80.67594,,0.406,1.1
2000-05-24,310.06149,80.43451,,-3.132,1.1
2000-05-25,309.43015,80.27073,,0.183,1.1
2000-05-26,308.58788,80.05223,,-1.659,1.1
2000-05-27,307.75164,79.8353,,-1.779,1.1
2000-05-28,306.78462,79.58444,,-3.692,1.1
2000-05-29,305.99384,79.3793,,-1.943,1.1
2000-05-30,305.03648,79.13095,,-3.66,1.1
2000-05-31,304.28964,78.93721,,-0.964,1.1
2000-06-01,303.50674,78.73411,,-1.331,1.1
2000-06-02,302.67929,78.51946,,-2.117,1.1
2000-06-03,301.81677,78.29571,,-1.803,1.1
2000-06-04,301.33149,78.16982,,1.973,1.1
2000-06-05,300.47396,77.94736,,-2.315,1.1
2000-06-06,299.48611,77.6911,,-3.353,5.26
2000-06-07,297.99459,77.30418,,-9.533,7.26
2000-06-08,296.50624,76.91808,,-9.596,7.7
2000-06-09,295.66478,76.69979,,-1.649,8.26
2000-06-10,294.67039,76.44183,,-3.219,9.68
2000-06-11,293.54452,76.14976,,-4.891,9.68
2000-06-12,292.41863,75.85769,,-5.311,9.68
2000-06-13,291.46248,75.60965,,-3.207,9.67
2000-06-14,290.22198,75.28785,,-6.238,9.67
2000-06-15,289.10167,74.99722,,-4.926,9.67
2000-06-16,288.01741,74.71595,,-4.109,9.67
2000-06-17,286.90009,74.4261,,-3.812,9.67
2000-06-18,285.61708,74.09327,,-5.68,9.67
2000-06-19,284.50286,73.80422,,-4.446,9.67
2000-06-20,283.75672,73.61066,,-0.546,8.93
2000-06-21,282.72673,73.34347,,-3.411,8.87
2000-06-22,282.11452,73.18465,,-0.096,8.87
2000-06-23,281.33672,72.98288,,-0.052,8.87
2000-06-24,280.47615,72.75964,,-0.38,8.87
2000-06-25,279.6165,72.53663,,-0.67,8.87
2000-06-26,278.52821,72.25431,,-3.786,8.87
2000-06-27,277.45735,71.97652,,-3.674,8.28
2000-06-28,276.56822,71.74586,,-1.811,8.28
2000-06-29,275.91419,71.5762,,0.63,8.28
2000-06-30,274.74963,71.27409,,-5.029,8.67
2000-07-01,273.78018,71.0226,,-2.52,8.87
2000-07-02,272.56698,70.70788,,-6.282,8.87
2000-07-03,271.47169,70.42375,,-5.307,8.87
2000-07-04,270.5475,70.184,,-4.517,8.87
2000-07-05,269.69925,69.96395,,-2.418,8.87
2000-07-06,268.73623,69.71413,,-3.016,8.87
2000-07-07,267.88995,69.49459,,-1.315,8.87
2000-07-08,266.68611,69.1823,,-5.393,8.87
2000-07-09,265.92705,68.98539,,-0.325,8.88
2000-07-10,264.84146,68.70377,,-4.365,8.88
2000-07-11,263.8846,68.45554,,-2.585,8.88
2000-07-12,262.80189,68.17467,,-4.311,8.88
2000-07-13,261.96221,67.95685,,-2.618,8.88
2000-07-14,261.00895,67.70956,,-4.323,8.88
2000-07-15,259.97198,67.44055,,-4.712,8.88
2000-07-16,259.79227,67.39393,,2.84,8.88
2000-07-17,259.75559,67.38442,,5.796,8.88
2000-07-18,258.94861,67.17508,,-2.06,8.88
2000-07-19,258.28637,67.00328,,-0.205,8.88
2000-07-20,257.65357,66.83913,,0.176,8.88
2000-07-21,256.58141,66.56099,,-4.619,8.88
2000-07-22,255.79846,66.35788,,-0.972,8.88
2000-07-23,255.28362,66.22433,,1.101,8.88
2000-07-24,255.05899,66.16605,,3.36,8.88
2000-07-25,254.60713,66.04883,,1.36,8.88
2000-07-26,254.21104,65.94608,,2.936,8.88
2000-07-27,253.72836,65.82087,,2.123,8.88
2000-07-28,253.04372,65.64326,,-0.294,8.88
2000-07-29,252.56334,65.51864,,2.95,8.88
2000-07-30,252.20524,65.42575,,3.725,8.88
2000-07-31,251.26113,65.18083,,-2.937,8.88
2000-08-01,250.08409,64.87549,,-5.613,8.88
2000-08-02,249.16973,64.63829,,-2.593,8.88
2000-08-03,248.32013,64.41789,,-1.983,8.88
2000-08-04,247.44231,64.19017,,-3.9,8.88
2000-08-05,246.68203,63.99294,,-4.629,8.88
2000-08-06,245.72189,63.74387,,-3.203,8.88
2000-08-07,244.84856,63.51732,,-2.178,8.88
2000-08-08,244.09289,63.32128,,-0.536,8.88
2000-08-09,243.07424,63.05703,,-3.57,8.88
2000-08-10,242.45762,62.89707,,0.643,8.88
2000-08-11,241.6414,62.68533,,-2.577,8.88
2000-08-12,240.82612,62.47384,,-7.086,8.88
2000-08-13,240.09632,62.28452,,-2.977,8.88
2000-08-14,239.28292,62.07351,,-1.434,8.88
2000-08-15,238.26941,61.81059,,-3.14,8.88
2000-08-16,237.85861,61.70402,,1.335,8.88
2000-08-17,237.56505,61.62787,,2.922,8.39
2000-08-18,237.53445,61.61993,,6.976,8.1
2000-08-19,237.18756,61.52994,,3.875,7.38
2000-08-20,236.40891,61.32795,,-1.592,7.32
2000-08-21,235.83225,61.17835,,1.296,7.32
2000-08-22,234.74015,60.89505,,-4.18,7.9
2000-08-23,233.6501,60.61227,,-4.226,7.9
2000-08-24,232.84444,60.40327,,-0.695,7.9
2000-08-25,231.81889,60.13723,,-2.94,7.9
2000-08-26,230.44902,59.78186,,-6.775,7.9
2000-08-27,229.64631,59.57363,,-1.281,7.9
2000-08-28,229.4101,59.51235,,2.486,7.9
2000-08-29,230.72097,59.85241,,22.282,7.9
2000-08-30,231.11941,59.95577,,11.872,7.9
2000-08-31,230.4892,59.79229,,-0.084,7.9
2000-09-01,230.38129,59.76429,,5.401,6.81
2000-09-02,231.88334,60.15395,,20.185,4.76
2000-09-03,232.46828,60.30569,,9.08,4.76
2000-09-04,233.78547,60.64739,,17.875,4.76
2000-09-05,234.44083,60.8174,,13.275,4.76
2000-09-06,234.6561,60.87324,,9.202,4.76
2000-09-07,234.34556,60.79268,,3.656,4.76
2000-09-08,234.161,60.74481,,5.754,4.76
2000-09-09,233.42946,60.55503,,-0.287,4.76
2000-09-10,232.67421,60.35911,,-0.341,4.76
2000-09-11,232.01753,60.18876,,0.63,4.76
2000-09-12,230.64748,59.83335,,-7.427,4.76
2000-09-13,231.01805,59.92948,,12.439,4.76
2000-09-14,230.57461,59.81444,,2.618,4.76
2000-09-15,230.28911,59.74038,,5.416,4.76
2000-09-16,230.25907,59.73259,,7.982,4.76
2000-09-17,230.08266,59.68683,,4.778,4.76
2000-09-18,230.23298,59.72582,,8.67,4.76
2000-09-19,230.03817,59.67528,,6.135,4.76
2000-09-20,229.41368,59.51328,,2.122,4.76
2000-09-21,228.79013,59.35152,,2.353,4.76
2000-09-22,228.08227,59.16789,,1.027,4.76
2000-09-23,227.13582,58.92237,,-3.154,4.76
2000-09-24,226.31133,58.70849,,-1.603,4.76
2000-09-25,225.48861,58.49506,,-3.002,4.76
2000-09-26,224.93193,58.35065,,-6.743,4.76
2000-09-27,224.24345,58.17205,,-2.599,4.76
2000-09-28,223.35253,57.94093,,-2.811,4.76
2000-09-29,222.66589,57.76281,,0.173,4.76
2000-09-30,222.22614,57.64873,,3.94,4.76
2000-10-01,221.33888,57.41856,,-1.919,4.76
2000-10-02,220.65474,57.24108,,-0.028,4.76
2000-10-03,219.51937,56.94655,,-5.061,4.76
2000-10-04,218.90413,56.78695,,2.719,4.76
2000-10-05,219.04001,56.8222,,7.583,4.76
2000-10-06,219.56163,56.95752,,12.987,2.21
2000-10-07,219.38323,56.91123,,6.695,0.9
2000-10-08,218.8036,56.76087,,1.381,0.79
2000-10-09,218.17119,56.59681,,1.3,0.79
2000-10-10,217.5411,56.43336,,1.487,0.79
2000-10-11,216.88374,56.26283,,0.422,0.79
2000-10-12,216.343,56.12255,,2.421,0.79
2000-10-13,215.69084,55.95337,,1.322,0.79
2000-10-14,214.98594,55.77051,,1.161,0.79
2000-10-15,214.14324,55.5519,,-1.273,0.79
2000-10-16,213.58383,55.40679,,1.145,0.79
2000-10-17,212.52513,55.13214,,-3.574,1.29
2000-10-18,212.30679,55.0755,,6.273,1.29
2000-10-19,211.89914,54.96975,,4.282,1.34
2000-10-20,211.32719,54.82138,,2.36,1.34
2000-10-21,210.78313,54.68024,,2.813,1.34
2000-10-22,209.7178,54.40388,,-3.59,1.34
2000-10-23,208.78804,54.16269,,-2.021,1.34
2000-10-24,207.91309,53.93571,,-1.427,4.87
2000-10-25,206.41448,53.54695,,-8.465,6.32
2000-10-26,205.53381,53.31849,,-2.453,6.32
2000-10-27,204.46493,53.04121,,-3.481,6.32
2000-10-28,203.15458,52.70129,,-6.126,6.32
2000-10-29,201.86831,52.36761,,-8.857,6.32
2000-10-30,200.6891,52.0617,,-6.968,6.32
2000-10-31,199.32439,51.70768,,-7.795,6.32
2000-11-01,197.9421,51.34909,,-7.119,6.32
2000-11-02,196.66655,51.0182,,-5.223,6.63
2000-11-03,195.75079,50.78063,,-1.909,6.82
2000-11-04,194.7199,50.5132,,-2.632,6.82
2000-11-05,193.48589,50.19308,,-5.603,6.82
2000-11-06,192.54114,49.948,,-2.375,6.82
2000-11-07,191.66001,49.71943,,-1.728,7.79
2000-11-08,190.12686,49.3217,,-9.675,7.84
2000-11-09,189.11164,49.05834,,-3.21,8.41
2000-11-10,187.41379,48.61789,,-10.761,8.76
2000-11-11,186.261,48.31884,,-5.053,8.76
2000-11-12,185.13047,48.02557,,-4.115,8.76
2000-11-13,183.50334,47.60347,,-10.063,8.76
2000-11-14,184.19467,47.7828,,9.031,8.76
2000-11-15,186.41333,48.35836,,25.999,6.1
2000-11-16,186.35937,48.34436,,7.215,5.39
2000-11-17,185.68943,48.17057,,-0.044,3.3
2000-11-18,186.20529,48.30439,,12.481,3.21
2000-11-19,187.80547,48.7195,,19.381,3.21
2000-11-20,188.57402,48.91887,,15.895,3.21
2000-11-21,189.09289,49.05347,,14.515,3.21
2000-11-22,190.05094,49.30201,,13.699,3.21
2000-11-23,190.82637,49.50317,,15.105,3.21
2000-11-24,191.75289,49.74352,,19.034,0.89
2000-11-25,192.47841,49.93173,,16.697,1.16
2000-11-26,194.48408,50.45203,,25.574,1.32
2000-11-27,196.47502,50.96851,,28.533,1.32
2000-11-28,197.81716,51.31668,,23.554,1.32
2000-11-29,198.24573,51.42786,,13.26,0.92
2000-11-30,199.94301,51.86816,,27.495,1.11
2000-12-01,201.21649,52.19852,,11.269,1.26
2000-12-02,203.22504,52.71956,,20.137,1.26
2000-12-03,204.24825,52.985,,16.523,1.26
2000-12-04,204.69069,53.09977,,11.661,1.26
2000-12-05,205.30875,53.26011,,12.523,1.26
2000-12-06,207.81196,53.90948,,31.922,1.26
2000-12-07,206.88012,53.66775,,-5.145,1.26
2000-12-08,207.2125,53.75397,,11.767,1.26
2000-12-09,206.40743,53.54512,,-0.388,1.26
2000-12-10,205.66171,53.35167,,-0.581,1.26
2000-12-11,205.96363,53.42999,,10.974,1.26
2000-12-12,205.38387,53.2796,,1.22,1.26
2000-12-13,204.72443,53.10853,,0.578,0.76
2000-12-14,204.01003,52.9232,,-0.078,0.76
2000-12-15,204.39922,53.02416,,12.204,0.62
2000-12-16,204.42716,53.03141,,6.863,0.62
2000-12-17,207.41199,53.80572,,24.067,0.62
2000-12-18,211.3292,54.8219,,37.438,0.62
2000-12-19,213.58404,55.40684,,29.008,0.62
2000-12-20,214.38227,55.61391,,15.679,0.26
2000-12-21,215.44973,55.89083,,19.865,0.79
2000-12-22,215.15843,55.81526,,4.478,1.32
2000-12-23,215.26889,55.84392,,9.708,1.32
2000-12-24,214.89006,55.74564,,4.195,1.32
2000-12-25,215.046,55.78609,,8.285,1.32
2000-12-26,216.58463,56.18524,,25.368,1.32
2000-12-27,217.58849,56.44565,,15.589,1.32
2000-12-28,218.19385,56.60269,,11.276,1.32
2000-12-29,219.31793,56.8943,,19.76,1.32
2000-12-30,219.36623,56.90682,,7.819,1.32
2000-12-31,221.05675,57.34537,,26.396,1.32
2001-01-01,221.44608,57.44637,,4.196,1.32
2001-01-02,221.68696,57.50886,,8.448,1.32
2001-01-03,221.56563,57.47738,,5.956,1.32
2001-01-04,221.44665,57.44652,,6.553,1.32
2001-01-05,221.24734,57.39481,,5.803,1.32
2001-01-06,221.23621,57.39193,,8.151,1.32
2001-01-07,219.89826,57.04484,,-7.466,1.32
2001-01-08,221.03496,57.33972,,21.296,1.32
2001-01-09,220.89504,57.30342,,7.061,1.32
2001-01-10,220.14287,57.1083,,-0.366,1.32
2001-01-11,219.21723,56.86817,,-3.583,1.32
2001-01-12,218.38755,56.65294,,-2.043,1.32
2001-01-13,217.17559,56.33854,,-5.527,1.32
2001-01-14,216.60551,56.19065,,1.742,1.32
2001-01-15,216.30889,56.11371,,4.947,1.32
2001-01-16,217.08582,56.31525,,17.712,1.32
2001-01-17,216.6809,56.21021,,4.303,1.32
2001-01-18,216.27764,56.1056,,4.163,1.32
2001-01-19,216.05486,56.04781,,6.592,1.32
2001-01-20,215.46251,55.89414,,2.504,1.32
2001-01-21,214.06726,55.53219,,-7.569,1.32
2001-01-22,213.47876,55.37953,,1.599,1.32
2001-01-23,212.50512,55.12695,,-2.759,1.32
2001-01-24,212.03164,55.00413,,3.43,1.32
2001-01-25,211.89156,54.96779,,6.809,1.32
2001-01-26,211.17558,54.78205,,0.043,1.32
2001-01-27,210.48931,54.60402,,1.267,1.32
2001-01-28,210.5531,54.62057,,9.888,1.32
2001-01-29,210.32033,54.56019,,5.926,1.32
2001-01-30,211.47738,54.86034,,22.022,1.32
2001-01-31,212.08528,55.01804,,14.096,6.23
2001-02-01,212.14083,55.03245,,7.903,7.87
2001-02-02,212.73413,55.18636,,12.647,7.87
2001-02-03,212.65365,55.16548,,6.829,7.87
2001-02-04,212.73459,55.18648,,10.037,7.87
2001-02-05,213.33157,55.34135,,14.87,7.87
2001-02-06,213.66195,55.42705,,12.484,7.87
2001-02-07,214.08087,55.53573,,13.659,7.87
2001-02-08,214.21302,55.57001,,10.129,7.87
2001-02-09,212.96731,55.24685,,-5.488,7.87
2001-02-10,212.26034,55.06345,,1.038,7.87
2001-02-11,211.89208,54.96792,,4.938,7.87
2001-02-12,212.21328,55.05125,,11.808,7.87
2001-02-13,213.9433,55.50004,,27.973,1.38
2001-02-14,215.55465,55.91804,,25.91,0.79
2001-02-15,216.9315,56.27522,,24.146,0.79
2001-02-16,217.48279,56.41823,,14.881,0.79
2001-02-17,218.81326,56.76338,,24.449,0.79
2001-02-18,219.92908,57.05284,,21.805,0.79
2001-02-19,220.28118,57.14418,,12.765,3.47
2001-02-20,219.76081,57.00919,,2.767,5.4
2001-02-21,219.28563,56.88592,,3.64,6.7
2001-02-22,218.63065,56.716,,1.739,7.48
2001-02-23,217.77672,56.49448,,-0.583,7.48
2001-02-24,216.91076,56.26984,,-0.863,7.48
2001-02-25,216.52972,56.17099,,4.29,7.48
2001-02-26,215.88172,56.00289,,0.96,7.48
2001-02-27,213.95628,55.50341,,-13.555,7.48
2001-02-28,213.64949,55.42382,,5.249,7.48
2001-03-01,212.33926,55.08392,,-5.745,8.83
2001-03-02,211.16252,54.77866,,-4.19,9.34
2001-03-03,209.50407,54.34844,,-9.825,9.31
2001-03-04,210.3528,54.56861,,19.263,9.31
2001-03-05,207.58387,53.85031,,-22.538,9.33
2001-03-06,205.08036,53.20086,,-18.846,10.06
2001-03-07,204.21797,52.97714,,-0.481,9.31
2001-03-08,203.89182,52.89254,,2.605,9.31
2001-03-09,204.93467,53.16307,,19.37,8.02
2001-03-10,206.10966,53.46788,,21.909,0.78
2001-03-11,206.90415,53.67398,,17.626,0.78
2001-03-12,207.06324,53.71525,,9.921,0.78
2001-03-13,206.06474,53.45622,,-2.757,5.19
2001-03-14,205.27851,53.25226,,0.29,5.4
2001-03-15,204.58344,53.07195,,1.275,5.4
2001-03-16,203.75257,52.85641,,-0.207,7.39
2001-03-17,202.75057,52.59648,,-3.067,7.48
2001-03-18,201.95511,52.39013,,0.073,7.48
2001-03-19,201.33521,52.22931,,2.265,7.48
2001-03-20,201.53756,52.28181,,11.522,4.54
2001-03-21,201.75246,52.33755,,11.737,6.78
2001-03-22,201.72289,52.32988,,8.588,0.81
2001-03-23,203.51167,52.79392,,30.013,0.75
2001-03-24,203.48335,52.78657,,9.172,4.42
2001-03-25,203.35073,52.75217,,6.745,5.4
2001-03-26,203.09474,52.68576,,5.017,5.4
2001-03-27,202.81165,52.61232,,6.014,5.4
2001-03-28,203.47176,52.78357,,14.24,5.4
2001-03-29,203.63717,52.82648,,6.125,5.4
2001-03-30,203.24669,52.72518,,-3.65,5.4
2001-03-31,203.6612,52.83271,,11.158,5.4
2001-04-01,202.74731,52.59563,,-1.817,5.4
2001-04-02,203.59236,52.81485,,17.781,5.4
2001-04-03,203.73474,52.85179,,10.758,0.62
2001-04-04,203.95368,52.90858,,11.684,0.62
2001-04-05,203.77079,52.86114,,6.883,0.62
2001-04-06,203.00318,52.66201,,0.536,5.2
2001-04-07,202.48285,52.52703,,2.968,5.4
2001-04-08,202.63686,52.56698,,10.783,5.4
2001-04-09,201.57765,52.29221,,-3.189,5.4
2001-04-10,201.47957,52.26676,,8.425,5.4
2001-04-11,201.12584,52.175,,4.896,5.4
2001-04-12,200.69978,52.06447,,4.389,5.4
2001-04-13,199.73674,51.81465,,-2.506,5.4
2001-04-14,198.72295,51.55165,,-1.814,5.4
2001-04-15,197.58859,51.25739,,-4.329,5.4
2001-04-16,196.95309,51.09253,,1.305,5.4
2001-04-17,196.28487,50.91918,,1.106,5.4
2001-04-18,194.99024,50.58334,,-6.194,5.4
2001-04-19,193.95257,50.31415,,-3.34,5.4
2001-04-20,193.40963,50.1733,,2.506,5.4
2001-04-21,192.33141,49.89359,,-3.229,5.4
2001-04-22,191.54238,49.68891,,-0.492,5.4
2001-04-23,190.89635,49.52132,,1.253,5.4
2001-04-24,189.81722,49.24138,,-3.18,5.56
2001-04-25,188.58417,48.92151,,-5.671,5.4
2001-04-26,187.26488,48.57926,,-5.96,6.66
2001-04-27,186.23953,48.31327,,-2.687,7.3
2001-04-28,185.34167,48.08036,,-0.952,7.3
2001-04-29,184.1197,47.76336,,-4.933,7.3
2001-04-30,183.09338,47.49711,,-4.049,7.3
2001-05-01,182.07795,47.2337,,-2.443,7.3
2001-05-02,180.73059,46.88417,,-6.184,7.3
2001-05-03,179.64231,46.60186,,-3.156,7.3
2001-05-04,178.41722,46.28405,,-4.609,7.3
2001-05-05,177.6557,46.0865,,0.496,7.3
2001-05-06,176.40143,45.76112,,-5.497,7.3
2001-05-07,175.39919,45.50113,,-3.3,7.3
2001-05-08,174.38691,45.23853,,-3.156,7.3
2001-05-09,172.9417,44.86362,,-7.647,7.3
2001-05-10,172.25902,44.68652,,0.639,7.3
2001-05-11,171.16894,44.40374,,-3.107,7.3
2001-05-12,170.578,44.25044,,2.26,8.18
2001-05-13,171.89297,44.59156,,14.75,8.26
2001-05-14,172.52621,44.75584,,8.279,8.26
2001-05-15,173.25704,44.94542,,13.729,7.34
2001-05-16,173.39991,44.98248,,7.964,6.32
2001-05-17,173.62246,45.04022,,9.306,5.4
2001-05-18,173.76594,45.07744,,10.311,5.4
2001-05-19,173.59226,45.03238,,4.65,5.4
2001-05-20,173.0122,44.88191,,0.346,5.4
2001-05-21,172.49204,44.74697,,2.55,6.74
2001-05-22,171.94158,44.60417,,2.209,7.34
2001-05-23,171.13363,44.39458,,-0.461,7.34
2001-05-24,170.26945,44.1704,,-1.132,7.34
2001-05-25,169.86685,44.06596,,4.48,7.34
2001-05-26,168.63075,43.7453,,-4.737,7.34
2001-05-27,168.20324,43.63439,,3.772,7.34
2001-05-28,167.11531,43.35217,,-3.732,7.34
2001-05-29,166.31521,43.14461,,0.18,7.34
2001-05-30,165.23015,42.86313,,-3.629,7.34
2001-05-31,164.51626,42.67794,,0.817,7.34
2001-06-01,163.54885,42.42698,,-1.707,7.34
2001-06-02,162.40715,42.1308,,-3.704,8.05
2001-06-03,161.19283,41.81579,,-4.955,8.48
2001-06-04,160.28591,41.58052,,-1.217,8.48
2001-06-05,159.38069,41.34569,,-1.137,8.48
2001-06-06,158.47715,41.1113,,-1.338,8.48
2001-06-07,157.40779,40.83389,,-3.387,8.48
2001-06-08,156.58882,40.62144,,-0.909,7.81
2001-06-09,155.43988,40.32339,,-4.268,7.48
2001-06-10,154.54283,40.09068,,-1.892,7.48
2001-06-11,153.84252,39.90901,,0.385,7.48
